id,date,year,has_text,V1,V3,V4,who
vc-1714-350,1714-12-16,1714,1,0,0,0,
vc-1714-351,1714-12-17,1714,1,1,0,0,general
vc-1714-352,1714-12-18,1714,1,0,0,0,
vc-1714-353,1714-12-19,1714,1,1,0,0,general
vc-1714-354,1714-12-20,1714,1,1,0,0,general
vc-1714-355,1714-12-21,1714,1,1,0,0,general
vc-1714-356,1714-12-22,1714,1,1,0,0,general
vc-1714-357,1714-12-23,1714,1,1,0,0,soldiers_sailors
vc-1714-358,1714-12-24,1714,1,0,0,0,
vc-1714-359,1714-12-25,1714,1,0,0,0,
vc-1714-360,1714-12-26,1714,1,1,0,0,general
vc-1714-361,1714-12-27,1714,1,1,0,0,general
vc-1714-362,1714-12-28,1714,1,0,0,0,
vc-1714-363,1714-12-29,1714,1,1,0,0,general
vc-1714-364,1714-12-30,1714,1,1,0,1,general
vc-1714-365,1714-12-31,1714,1,0,0,0,
vc-1715-1,1715-01-01,1715,1,1,0,0,settlers
vc-1715-2,1715-01-02,1715,1,0,0,0,
vc-1715-3,1715-01-03,1715,1,0,0,0,
vc-1715-4,1715-01-04,1715,1,0,0,0,
vc-1715-5,1715-01-05,1715,1,0,0,0,
vc-1715-6,1715-01-06,1715,1,0,0,0,
vc-1715-7,1715-01-07,1715,1,1,0,0,general
vc-1715-8,1715-01-08,1715,1,1,0,0,general
vc-1715-9,1715-01-09,1715,1,1,0,0,soldiers_sailors
vc-1715-10,1715-01-10,1715,1,0,0,0,
vc-1715-11,1715-01-11,1715,1,0,0,0,
vc-1715-12,1715-01-12,1715,1,0,0,0,
vc-1715-13,1715-01-13,1715,1,0,0,0,
vc-1715-14,1715-01-14,1715,1,1,0,0,general
vc-1715-15,1715-01-15,1715,1,1,0,0,soldiers_sailors
vc-1715-16,1715-01-16,1715,1,0,0,0,
vc-1715-17,1715-01-17,1715,1,0,0,0,
vc-1715-18,1715-01-18,1715,1,0,0,0,
vc-1715-19,1715-01-19,1715,1,1,0,0,general
vc-1715-20,1715-01-20,1715,1,1,0,0,general
vc-1715-21,1715-01-21,1715,1,0,0,0,
vc-1715-22,1715-01-22,1715,1,0,0,0,
vc-1715-23,1715-01-23,1715,1,1,0,0,general
vc-1715-24,1715-01-24,1715,1,0,0,0,
vc-1715-25,1715-01-25,1715,1,1,0,0,general
vc-1715-26,1715-01-26,1715,1,0,0,0,
vc-1715-27,1715-01-27,1715,1,1,0,0,general
vc-1715-28,1715-01-28,1715,1,0,0,0,
vc-1715-29,1715-01-29,1715,1,0,0,0,
vc-1715-30,1715-01-30,1715,1,0,0,0,
vc-1715-31,1715-01-31,1715,1,1,0,0,general
vc-1715-32,1715-02-01,1715,1,1,0,0,general
vc-1715-33,1715-02-02,1715,1,0,0,0,
vc-1715-34,1715-02-03,1715,1,1,0,0,general
vc-1715-35,1715-02-04,1715,1,1,0,0,general
vc-1715-36,1715-02-05,1715,1,0,0,0,
vc-1715-37,1715-02-06,1715,1,0,0,0,
vc-1715-38,1715-02-07,1715,1,0,0,0,
vc-1715-39,1715-02-08,1715,1,0,0,0,
vc-1715-40,1715-02-09,1715,1,0,0,0,
vc-1715-41,1715-02-10,1715,1,1,0,0,general
vc-1715-42,1715-02-11,1715,1,1,0,0,general
vc-1715-43,1715-02-12,1715,1,1,0,0,general
vc-1715-44,1715-02-13,1715,1,1,0,0,general
vc-1715-45,1715-02-14,1715,1,0,0,0,
vc-1715-46,1715-02-15,1715,1,1,0,0,general
vc-1715-47,1715-02-16,1715,1,0,0,0,
vc-1715-48,1715-02-17,1715,1,0,0,0,
vc-1715-49,1715-02-18,1715,1,0,0,0,
vc-1715-50,1715-02-19,1715,1,0,0,0,
vc-1715-51,1715-02-20,1715,1,1,0,0,general
vc-1715-52,1715-02-21,1715,1,1,0,0,general
vc-1715-53,1715-02-22,1715,1,0,0,0,
vc-1715-54,1715-02-23,1715,1,1,0,0,general
vc-1715-55,1715-02-24,1715,1,0,0,0,
vc-1715-56,1715-02-25,1715,1,0,0,0,
vc-1715-57,1715-02-26,1715,1,1,0,1,general
vc-1715-58,1715-02-27,1715,1,1,0,0,general
vc-1715-59,1715-02-28,1715,1,0,0,0,
vc-1715-60,1715-03-01,1715,1,1,0,0,general
vc-1715-61,1715-03-02,1715,1,1,0,0,general
vc-1715-62,1715-03-03,1715,1,1,0,0,general
vc-1715-63,1715-03-04,1715,1,1,0,0,general
vc-1715-64,1715-03-05,1715,1,0,0,0,
vc-1715-65,1715-03-06,1715,1,0,0,0,
vc-1715-66,1715-03-07,1715,1,1,0,0,general
vc-1715-67,1715-03-08,1715,1,1,0,0,general
vc-1715-68,1715-03-09,1715,1,1,0,0,general
vc-1715-69,1715-03-10,1715,1,0,0,0,
vc-1715-70,1715-03-11,1715,1,0,0,0,
vc-1715-71,1715-03-12,1715,1,1,0,0,general
vc-1715-72,1715-03-13,1715,1,0,0,0,
vc-1715-73,1715-03-14,1715,1,0,0,0,
vc-1715-74,1715-03-15,1715,1,0,0,0,
vc-1715-75,1715-03-16,1715,1,0,0,0,
vc-1715-76,1715-03-17,1715,1,1,0,0,general
vc-1715-77,1715-03-18,1715,1,1,0,0,general
vc-1715-78,1715-03-19,1715,1,1,0,0,general
vc-1715-79,1715-03-20,1715,1,0,0,0,
vc-1715-80,1715-03-21,1715,1,0,0,0,
vc-1715-81,1715-03-22,1715,1,1,0,0,general
vc-1715-82,1715-03-23,1715,1,0,0,0,
vc-1715-83,1715-03-24,1715,1,0,0,0,
vc-1715-84,1715-03-25,1715,1,0,0,0,
vc-1715-85,1715-03-26,1715,1,0,0,0,
vc-1715-86,1715-03-27,1715,1,1,0,1,soldiers_sailors
vc-1715-87,1715-03-28,1715,1,1,0,0,general
vc-1715-88,1715-03-29,1715,1,1,0,0,general
vc-1715-89,1715-03-30,1715,1,1,0,0,general
vc-1715-90,1715-03-31,1715,1,0,0,0,
vc-1715-91,1715-04-01,1715,1,0,0,0,
vc-1715-92,1715-04-02,1715,1,1,0,0,general
vc-1715-93,1715-04-03,1715,1,0,0,0,
vc-1715-94,1715-04-04,1715,1,1,0,0,general
vc-1715-95,1715-04-05,1715,1,1,0,0,general
vc-1715-96,1715-04-06,1715,1,0,0,0,
vc-1715-97,1715-04-07,1715,1,0,0,0,
vc-1715-98,1715-04-08,1715,1,0,0,0,
vc-1715-99,1715-04-09,1715,1,1,0,0,general
vc-1715-100,1715-04-10,1715,1,0,0,0,
vc-1715-101,1715-04-11,1715,1,0,0,0,
vc-1715-102,1715-04-12,1715,1,1,0,1,soldiers_sailors
vc-1715-103,1715-04-13,1715,1,1,0,0,general
vc-1715-104,1715-04-14,1715,1,1,0,1,general
vc-1715-105,1715-04-15,1715,1,1,0,0,general
vc-1715-106,1715-04-16,1715,1,0,0,0,
vc-1715-107,1715-04-17,1715,1,1,0,0,general
vc-1715-108,1715-04-18,1715,1,0,0,0,
vc-1715-109,1715-04-19,1715,1,0,0,0,
vc-1715-110,1715-04-20,1715,1,1,0,0,soldiers_sailors
vc-1715-111,1715-04-21,1715,1,1,0,0,general
vc-1715-112,1715-04-22,1715,1,0,0,0,
vc-1715-113,1715-04-23,1715,1,1,0,0,general
vc-1715-114,1715-04-24,1715,1,1,0,0,general
vc-1715-115,1715-04-25,1715,1,1,0,0,soldiers_sailors
vc-1715-116,1715-04-26,1715,1,0,0,0,
vc-1715-117,1715-04-27,1715,1,1,0,0,general
vc-1715-118,1715-04-28,1715,1,0,0,0,
vc-1715-119,1715-04-29,1715,1,1,0,0,general
vc-1715-120,1715-04-30,1715,1,1,0,1,general
vc-1715-121,1715-05-01,1715,1,0,0,0,
vc-1715-122,1715-05-02,1715,1,1,0,0,general
vc-1715-123,1715-05-03,1715,1,0,0,0,
vc-1715-124,1715-05-04,1715,1,1,0,0,general
vc-1715-125,1715-05-05,1715,1,1,0,0,soldiers_sailors
vc-1715-126,1715-05-06,1715,1,0,0,0,
vc-1715-127,1715-05-07,1715,1,0,0,0,
vc-1715-128,1715-05-08,1715,1,0,0,0,
vc-1715-129,1715-05-09,1715,1,0,0,0,
vc-1715-130,1715-05-10,1715,1,0,0,0,
vc-1715-131,1715-05-11,1715,1,1,0,0,soldiers_sailors
vc-1715-132,1715-05-12,1715,1,1,0,0,general
vc-1715-133,1715-05-13,1715,1,1,0,0,general
vc-1715-134,1715-05-14,1715,1,0,0,0,
vc-1715-135,1715-05-15,1715,1,0,0,0,
vc-1715-136,1715-05-16,1715,1,0,0,0,
vc-1715-137,1715-05-17,1715,1,0,0,0,
vc-1715-138,1715-05-18,1715,1,0,0,0,
vc-1715-139,1715-05-19,1715,1,0,0,0,
vc-1715-140,1715-05-20,1715,1,1,0,0,general
vc-1715-141,1715-05-21,1715,1,0,0,0,
vc-1715-142,1715-05-22,1715,1,0,0,0,
vc-1715-143,1715-05-23,1715,1,1,0,0,general
vc-1715-144,1715-05-24,1715,1,1,0,0,general
vc-1715-145,1715-05-25,1715,1,0,0,0,
vc-1715-146,1715-05-26,1715,1,0,0,0,
vc-1715-147,1715-05-27,1715,1,1,0,0,soldiers_sailors
vc-1715-148,1715-05-28,1715,1,0,0,0,
vc-1715-149,1715-05-29,1715,1,0,0,0,
vc-1715-150,1715-05-30,1715,1,1,0,0,general
vc-1715-151,1715-05-31,1715,1,0,0,0,
vc-1715-152,1715-06-01,1715,1,0,0,0,
vc-1715-153,1715-06-02,1715,1,0,0,0,
vc-1715-154,1715-06-03,1715,1,1,0,0,general
vc-1715-155,1715-06-04,1715,1,0,0,0,
vc-1715-156,1715-06-05,1715,1,0,0,0,
vc-1715-157,1715-06-06,1715,1,1,0,0,private_slaves
vc-1715-158,1715-06-07,1715,1,0,0,0,
vc-1715-159,1715-06-08,1715,1,1,0,0,general
vc-1715-160,1715-06-09,1715,1,0,0,0,
vc-1715-161,1715-06-10,1715,1,1,0,0,general
vc-1715-162,1715-06-11,1715,1,1,0,0,general
vc-1715-163,1715-06-12,1715,1,1,0,0,general
vc-1715-164,1715-06-13,1715,1,0,0,0,
vc-1715-165,1715-06-14,1715,1,0,0,0,
vc-1715-166,1715-06-15,1715,1,1,0,0,general
vc-1715-167,1715-06-16,1715,1,0,0,0,
vc-1715-168,1715-06-17,1715,1,0,0,0,
vc-1715-169,1715-06-18,1715,1,0,0,0,
vc-1715-170,1715-06-19,1715,1,0,0,0,
vc-1715-171,1715-06-20,1715,1,1,0,0,general
vc-1715-172,1715-06-21,1715,1,0,0,0,
vc-1715-173,1715-06-22,1715,1,0,0,0,
vc-1715-174,1715-06-23,1715,1,0,0,0,
vc-1715-175,1715-06-24,1715,1,0,0,0,
vc-1715-176,1715-06-25,1715,1,1,0,0,private_slaves
vc-1715-177,1715-06-26,1715,1,1,0,0,general
vc-1715-178,1715-06-27,1715,1,0,0,0,
vc-1715-179,1715-06-28,1715,1,0,0,0,
vc-1715-180,1715-06-29,1715,1,0,0,0,
vc-1715-181,1715-06-30,1715,1,0,0,0,
vc-1715-182,1715-07-01,1715,1,0,0,0,
vc-1715-183,1715-07-02,1715,1,0,0,0,
vc-1715-184,1715-07-03,1715,1,0,0,0,
vc-1715-185,1715-07-04,1715,1,1,0,0,general
vc-1715-186,1715-07-05,1715,1,0,0,0,
vc-1715-187,1715-07-06,1715,1,0,0,0,
vc-1715-188,1715-07-07,1715,1,0,0,0,
vc-1715-189,1715-07-08,1715,1,1,0,0,general
vc-1715-190,1715-07-09,1715,1,0,0,0,
vc-1715-191,1715-07-10,1715,1,0,0,0,
vc-1715-192,1715-07-11,1715,1,0,0,0,
vc-1715-193,1715-07-12,1715,1,0,0,0,
vc-1715-194,1715-07-13,1715,1,0,0,0,
vc-1715-195,1715-07-14,1715,1,0,0,0,
vc-1715-196,1715-07-15,1715,1,0,0,0,
vc-1715-197,1715-07-16,1715,1,0,0,0,
vc-1715-198,1715-07-17,1715,1,1,0,0,general
vc-1715-199,1715-07-18,1715,1,1,0,0,general
vc-1715-200,1715-07-19,1715,1,0,0,0,
vc-1715-201,1715-07-20,1715,1,0,0,0,
vc-1715-202,1715-07-21,1715,1,0,0,0,
vc-1715-203,1715-07-22,1715,1,1,0,0,general
vc-1715-204,1715-07-23,1715,1,1,0,0,general
vc-1715-205,1715-07-24,1715,1,0,0,0,
vc-1715-206,1715-07-25,1715,1,0,0,0,
vc-1715-207,1715-07-26,1715,1,0,0,0,
vc-1715-208,1715-07-27,1715,1,0,0,0,
vc-1715-209,1715-07-28,1715,1,0,0,0,
vc-1715-210,1715-07-29,1715,1,1,0,0,private_slaves
vc-1715-211,1715-07-30,1715,1,0,0,0,
vc-1715-212,1715-07-31,1715,1,0,0,0,
vc-1715-213,1715-08-01,1715,1,1,0,0,general
vc-1715-214,1715-08-02,1715,1,0,0,0,
vc-1715-215,1715-08-03,1715,1,1,0,0,khoesan
vc-1715-216,1715-08-04,1715,1,0,0,0,
vc-1715-217,1715-08-05,1715,1,0,0,0,
vc-1715-218,1715-08-06,1715,1,0,0,0,
vc-1715-219,1715-08-07,1715,1,0,0,0,
vc-1715-220,1715-08-08,1715,1,1,0,0,general
vc-1715-221,1715-08-09,1715,1,0,0,0,
vc-1715-222,1715-08-10,1715,1,0,0,0,
vc-1715-223,1715-08-11,1715,1,1,0,0,general
vc-1715-224,1715-08-12,1715,1,1,0,0,soldiers_sailors
vc-1715-225,1715-08-13,1715,1,1,0,0,general
vc-1715-226,1715-08-14,1715,1,1,0,0,company_slaves
vc-1715-227,1715-08-15,1715,1,1,0,0,general
vc-1715-228,1715-08-16,1715,1,0,0,0,
vc-1715-229,1715-08-17,1715,1,0,0,0,
vc-1715-230,1715-08-18,1715,1,0,0,0,
vc-1715-231,1715-08-19,1715,1,0,0,0,
vc-1715-232,1715-08-20,1715,1,1,0,0,soldiers_sailors
vc-1715-233,1715-08-21,1715,1,1,0,0,general
vc-1715-234,1715-08-22,1715,1,1,0,0,soldiers_sailors
vc-1715-235,1715-08-23,1715,1,0,0,0,
vc-1715-236,1715-08-24,1715,1,0,0,0,
vc-1715-237,1715-08-25,1715,1,0,0,0,
vc-1715-238,1715-08-26,1715,1,0,0,0,
vc-1715-239,1715-08-27,1715,1,0,0,0,
vc-1715-240,1715-08-28,1715,1,1,0,0,general
vc-1715-241,1715-08-29,1715,1,0,0,0,
vc-1715-242,1715-08-30,1715,1,1,0,0,general
vc-1715-243,1715-08-31,1715,1,1,0,0,general
vc-1715-244,1715-09-01,1715,1,0,0,0,
vc-1715-245,1715-09-02,1715,1,0,0,0,
vc-1715-246,1715-09-03,1715,1,1,0,0,general
vc-1715-247,1715-09-04,1715,1,0,0,0,
vc-1715-248,1715-09-05,1715,1,0,0,0,
vc-1715-249,1715-09-06,1715,1,0,0,0,
vc-1715-250,1715-09-07,1715,1,1,0,0,general
vc-1715-251,1715-09-08,1715,1,0,0,0,
vc-1715-252,1715-09-09,1715,1,1,0,0,general
vc-1715-253,1715-09-10,1715,1,0,0,0,
vc-1715-254,1715-09-11,1715,1,1,0,0,settlers
vc-1715-255,1715-09-12,1715,1,1,0,0,general
vc-1715-256,1715-09-13,1715,1,0,0,0,
vc-1715-257,1715-09-14,1715,1,0,0,0,
vc-1715-258,1715-09-15,1715,1,0,0,0,
vc-1715-259,1715-09-16,1715,1,0,0,0,
vc-1715-260,1715-09-17,1715,1,1,0,0,general
vc-1715-261,1715-09-18,1715,1,1,0,0,general
vc-1715-262,1715-09-19,1715,1,1,0,0,general
vc-1715-263,1715-09-20,1715,1,1,0,0,general
vc-1715-264,1715-09-21,1715,1,0,0,0,
vc-1715-265,1715-09-22,1715,1,0,0,0,
vc-1715-266,1715-09-23,1715,1,0,0,0,
vc-1715-267,1715-09-24,1715,1,1,0,0,general
vc-1715-268,1715-09-25,1715,1,0,0,0,
vc-1715-269,1715-09-26,1715,1,0,0,0,
vc-1715-270,1715-09-27,1715,1,0,0,0,
vc-1715-271,1715-09-28,1715,1,0,0,0,
vc-1715-272,1715-09-29,1715,1,0,0,0,
vc-1715-273,1715-09-30,1715,1,1,0,0,general
vc-1715-274,1715-10-01,1715,1,1,0,0,general
vc-1715-275,1715-10-02,1715,1,0,0,0,
vc-1715-276,1715-10-03,1715,1,0,0,0,
vc-1715-277,1715-10-04,1715,1,1,0,0,general
vc-1715-278,1715-10-05,1715,1,0,0,0,
vc-1715-279,1715-10-06,1715,1,1,0,0,general
vc-1715-280,1715-10-07,1715,1,1,0,0,general
vc-1715-281,1715-10-08,1715,1,1,0,0,general
vc-1715-282,1715-10-09,1715,1,1,0,0,settlers
vc-1715-283,1715-10-10,1715,1,0,0,0,
vc-1715-284,1715-10-11,1715,1,1,0,0,general
vc-1715-285,1715-10-12,1715,1,0,0,0,
vc-1715-286,1715-10-13,1715,1,1,0,0,soldiers_sailors
vc-1715-287,1715-10-14,1715,1,0,0,0,
vc-1715-288,1715-10-15,1715,1,0,0,0,
vc-1715-289,1715-10-16,1715,1,1,0,0,general
vc-1715-290,1715-10-17,1715,1,1,0,0,general
vc-1715-291,1715-10-18,1715,1,1,0,0,soldiers_sailors
vc-1715-292,1715-10-19,1715,1,0,0,0,
vc-1715-293,1715-10-20,1715,1,0,0,0,
vc-1715-294,1715-10-21,1715,1,0,0,0,
vc-1715-295,1715-10-22,1715,1,0,0,0,
vc-1715-296,1715-10-23,1715,1,1,0,0,general
vc-1715-297,1715-10-24,1715,1,0,0,0,
vc-1715-298,1715-10-25,1715,1,0,0,0,
vc-1715-299,1715-10-26,1715,1,1,0,0,general
vc-1715-300,1715-10-27,1715,1,0,0,0,
vc-1715-301,1715-10-28,1715,1,1,0,0,general
vc-1715-302,1715-10-29,1715,1,0,0,0,
vc-1715-303,1715-10-30,1715,1,1,0,0,general
vc-1715-304,1715-10-31,1715,1,1,0,0,general
vc-1715-305,1715-11-01,1715,1,0,0,0,
vc-1715-306,1715-11-02,1715,1,0,0,0,
vc-1715-307,1715-11-03,1715,1,1,0,0,general
vc-1715-308,1715-11-04,1715,1,0,0,0,
vc-1715-309,1715-11-05,1715,1,1,0,0,general
vc-1715-310,1715-11-06,1715,1,0,0,0,
vc-1715-311,1715-11-07,1715,1,1,0,0,general
vc-1715-312,1715-11-08,1715,1,1,0,0,general
vc-1715-313,1715-11-09,1715,1,1,0,0,soldiers_sailors
vc-1715-314,1715-11-10,1715,1,0,0,0,
vc-1715-315,1715-11-11,1715,1,0,0,0,
vc-1715-316,1715-11-12,1715,1,0,0,0,
vc-1715-317,1715-11-13,1715,1,0,0,0,
vc-1715-318,1715-11-14,1715,1,0,0,0,
vc-1715-319,1715-11-15,1715,1,0,0,0,
vc-1715-320,1715-11-16,1715,1,1,0,0,general
vc-1715-321,1715-11-17,1715,1,1,0,0,general
vc-1715-322,1715-11-18,1715,1,0,0,0,
vc-1715-323,1715-11-19,1715,1,0,0,0,
vc-1715-324,1715-11-20,1715,1,1,0,0,settlers
vc-1715-325,1715-11-21,1715,1,1,0,1,private_slaves|soldiers_sailors
vc-1715-326,1715-11-22,1715,1,1,0,0,general
vc-1715-327,1715-11-23,1715,1,0,0,0,
vc-1715-328,1715-11-24,1715,1,0,0,0,
vc-1715-329,1715-11-25,1715,1,0,0,0,
vc-1715-330,1715-11-26,1715,1,0,0,0,
vc-1715-331,1715-11-27,1715,1,0,0,0,
vc-1715-332,1715-11-28,1715,1,1,0,0,general
vc-1715-333,1715-11-29,1715,1,1,0,0,general
vc-1715-334,1715-11-30,1715,1,0,0,0,
vc-1715-335,1715-12-01,1715,1,0,0,0,
vc-1715-336,1715-12-02,1715,1,0,0,0,
vc-1715-337,1715-12-03,1715,1,1,0,0,general
vc-1715-338,1715-12-04,1715,1,0,0,0,
vc-1715-339,1715-12-05,1715,1,1,0,0,general
vc-1715-340,1715-12-06,1715,1,1,0,0,general
vc-1715-341,1715-12-07,1715,1,0,0,0,
vc-1715-342,1715-12-08,1715,1,0,0,0,
vc-1715-343,1715-12-09,1715,1,0,0,0,
vc-1715-344,1715-12-10,1715,1,0,0,0,
vc-1715-345,1715-12-11,1715,1,1,0,0,general
vc-1715-346,1715-12-12,1715,1,0,0,0,
vc-1715-347,1715-12-13,1715,1,0,0,0,
vc-1715-348,1715-12-14,1715,1,1,0,0,general
vc-1715-349,1715-12-15,1715,1,0,0,0,
vc-1715-350,1715-12-16,1715,1,1,0,0,general
vc-1715-351,1715-12-17,1715,1,1,0,0,soldiers_sailors
vc-1715-352,1715-12-18,1715,1,1,0,0,general
vc-1715-353,1715-12-19,1715,1,0,0,0,
vc-1715-354,1715-12-20,1715,1,1,0,0,general
vc-1715-355,1715-12-21,1715,1,0,0,0,
vc-1715-356,1715-12-22,1715,1,0,0,0,
vc-1715-357,1715-12-23,1715,1,0,0,0,
vc-1715-358,1715-12-24,1715,1,0,0,0,
vc-1715-359,1715-12-25,1715,1,0,0,0,
vc-1715-360,1715-12-26,1715,1,0,0,0,
vc-1715-361,1715-12-27,1715,1,0,0,0,
vc-1715-362,1715-12-28,1715,1,1,0,0,general
vc-1715-363,1715-12-29,1715,1,1,0,0,general
vc-1715-364,1715-12-30,1715,1,1,0,0,general
vc-1715-365,1715-12-31,1715,1,1,0,0,general
vc-1716-1,1716-01-01,1716,1,1,0,0,settlers
vc-1716-2,1716-01-02,1716,1,0,0,0,
vc-1716-3,1716-01-03,1716,1,1,0,0,general
vc-1716-4,1716-01-04,1716,1,0,0,0,
vc-1716-5,1716-01-05,1716,1,0,0,0,
vc-1716-6,1716-01-06,1716,1,0,0,0,
vc-1716-7,1716-01-07,1716,1,0,0,0,
vc-1716-8,1716-01-08,1716,1,0,0,0,
vc-1716-9,1716-01-09,1716,1,1,0,0,general
vc-1716-10,1716-01-10,1716,1,0,0,0,
vc-1716-11,1716-01-11,1716,1,1,0,0,settlers
vc-1716-12,1716-01-12,1716,1,1,0,0,general
vc-1716-13,1716-01-13,1716,1,1,0,0,general
vc-1716-14,1716-01-14,1716,1,1,0,0,soldiers_sailors
vc-1716-15,1716-01-15,1716,1,1,0,0,general
vc-1716-16,1716-01-16,1716,1,0,0,0,
vc-1716-17,1716-01-17,1716,1,0,0,0,
vc-1716-18,1716-01-18,1716,1,0,0,0,
vc-1716-19,1716-01-19,1716,1,1,0,0,general
vc-1716-20,1716-01-20,1716,1,1,0,0,general
vc-1716-21,1716-01-21,1716,1,0,0,0,
vc-1716-22,1716-01-22,1716,1,0,0,0,
vc-1716-23,1716-01-23,1716,1,1,0,0,general
vc-1716-24,1716-01-24,1716,1,1,0,0,general
vc-1716-25,1716-01-25,1716,1,1,0,0,general
vc-1716-26,1716-01-26,1716,1,1,0,0,general
vc-1716-27,1716-01-27,1716,1,0,0,0,
vc-1716-28,1716-01-28,1716,1,0,0,0,
vc-1716-29,1716-01-29,1716,1,0,0,0,
vc-1716-30,1716-01-30,1716,1,0,0,0,
vc-1716-31,1716-01-31,1716,1,0,0,0,
vc-1716-32,1716-02-01,1716,1,1,0,0,general
vc-1716-33,1716-02-02,1716,1,0,0,0,
vc-1716-34,1716-02-03,1716,1,0,0,0,
vc-1716-35,1716-02-04,1716,1,0,0,0,
vc-1716-36,1716-02-05,1716,1,1,0,0,general
vc-1716-37,1716-02-06,1716,1,0,0,0,
vc-1716-38,1716-02-07,1716,1,1,0,0,general
vc-1716-39,1716-02-08,1716,1,1,0,0,general
vc-1716-40,1716-02-09,1716,1,0,0,0,
vc-1716-41,1716-02-10,1716,1,1,0,0,settlers
vc-1716-42,1716-02-11,1716,1,0,0,0,
vc-1716-43,1716-02-12,1716,1,0,0,0,
vc-1716-44,1716-02-13,1716,1,1,0,0,general
vc-1716-45,1716-02-14,1716,1,1,0,0,general
vc-1716-46,1716-02-15,1716,1,0,0,0,
vc-1716-47,1716-02-16,1716,1,1,0,0,general
vc-1716-48,1716-02-17,1716,1,0,0,0,
vc-1716-49,1716-02-18,1716,1,0,0,0,
vc-1716-50,1716-02-19,1716,1,0,0,0,
vc-1716-51,1716-02-20,1716,1,1,0,0,private_slaves
vc-1716-52,1716-02-21,1716,1,0,0,0,
vc-1716-53,1716-02-22,1716,1,1,0,0,private_slaves|soldiers_sailors
vc-1716-54,1716-02-23,1716,1,1,0,0,general
vc-1716-55,1716-02-24,1716,1,0,0,0,
vc-1716-56,1716-02-25,1716,1,0,0,0,
vc-1716-57,1716-02-26,1716,1,1,0,0,general
vc-1716-58,1716-02-27,1716,1,1,0,0,general
vc-1716-59,1716-02-28,1716,1,1,0,0,general
vc-1716-60,1716-02-29,1716,1,1,0,0,general
vc-1716-61,1716-03-01,1716,1,0,0,0,
vc-1716-62,1716-03-02,1716,1,1,0,0,general
vc-1716-63,1716-03-03,1716,1,0,0,0,
vc-1716-64,1716-03-04,1716,1,0,0,0,
vc-1716-65,1716-03-05,1716,1,1,0,0,general
vc-1716-66,1716-03-06,1716,1,1,0,0,general
vc-1716-67,1716-03-07,1716,1,1,0,0,general
vc-1716-68,1716-03-08,1716,1,1,0,0,general
vc-1716-69,1716-03-09,1716,1,0,0,0,
vc-1716-70,1716-03-10,1716,1,1,0,1,general
vc-1716-71,1716-03-11,1716,1,0,0,0,
vc-1716-72,1716-03-12,1716,1,1,0,0,general
vc-1716-73,1716-03-13,1716,1,1,0,0,general
vc-1716-74,1716-03-14,1716,1,1,0,1,general
vc-1716-75,1716-03-15,1716,1,1,0,1,general
vc-1716-76,1716-03-16,1716,1,1,0,1,general
vc-1716-77,1716-03-17,1716,1,0,0,0,
vc-1716-78,1716-03-18,1716,1,1,0,0,general
vc-1716-79,1716-03-19,1716,1,1,0,1,general
vc-1716-80,1716-03-20,1716,1,1,0,0,general
vc-1716-81,1716-03-21,1716,1,1,0,0,general
vc-1716-82,1716-03-22,1716,1,1,0,0,general
vc-1716-83,1716-03-23,1716,1,1,0,0,general
vc-1716-84,1716-03-24,1716,1,0,0,0,
vc-1716-85,1716-03-25,1716,1,0,0,0,
vc-1716-86,1716-03-26,1716,1,1,0,1,general
vc-1716-87,1716-03-27,1716,1,1,0,0,general
vc-1716-88,1716-03-28,1716,1,1,0,0,settlers
vc-1716-89,1716-03-29,1716,1,0,0,0,
vc-1716-90,1716-03-30,1716,1,1,0,0,general
vc-1716-91,1716-03-31,1716,1,1,0,0,general
vc-1716-92,1716-04-01,1716,1,0,0,0,
vc-1716-93,1716-04-02,1716,1,1,0,0,general
vc-1716-94,1716-04-03,1716,1,0,0,0,
vc-1716-95,1716-04-04,1716,1,0,0,0,
vc-1716-96,1716-04-05,1716,1,1,0,0,general
vc-1716-97,1716-04-06,1716,1,0,0,0,
vc-1716-98,1716-04-07,1716,1,1,0,0,general
vc-1716-99,1716-04-08,1716,1,1,0,1,general
vc-1716-100,1716-04-09,1716,1,0,0,0,
vc-1716-101,1716-04-10,1716,1,0,0,0,
vc-1716-102,1716-04-11,1716,1,0,0,0,
vc-1716-103,1716-04-12,1716,1,1,0,0,general
vc-1716-104,1716-04-13,1716,1,1,0,0,general
vc-1716-105,1716-04-14,1716,1,0,0,0,
vc-1716-106,1716-04-15,1716,1,1,0,0,general
vc-1716-107,1716-04-16,1716,1,0,0,0,
vc-1716-108,1716-04-17,1716,1,0,0,0,
vc-1716-109,1716-04-18,1716,1,0,0,0,
vc-1716-110,1716-04-19,1716,1,0,0,0,
vc-1716-111,1716-04-20,1716,1,0,0,0,
vc-1716-112,1716-04-21,1716,1,0,0,0,
vc-1716-113,1716-04-22,1716,1,0,0,0,
vc-1716-114,1716-04-23,1716,1,1,0,0,general
vc-1716-115,1716-04-24,1716,1,1,0,0,general
vc-1716-116,1716-04-25,1716,1,0,0,0,
vc-1716-117,1716-04-26,1716,1,0,0,0,
vc-1716-118,1716-04-27,1716,1,1,0,0,general
vc-1716-119,1716-04-28,1716,1,1,0,0,khoesan
vc-1716-120,1716-04-29,1716,1,0,0,0,
vc-1716-121,1716-04-30,1716,1,0,0,0,
